Date,Time,Open,High,Low,Close,Volume
2024.01.05,09:45,0.90231,0.90242,0.90227,0.90238,250
2024.01.05,10:00,0.90235,0.90242,0.90203,0.90226,117
2024.01.05,10:15,0.90226,0.90233,0.90207,0.90227,358
2024.01.05,10:30,0.90221,0.90239,0.90198,0.90214,100
2024.01.05,10:45,0.90215,0.9024,0.90198,0.90221,188
2024.01.05,11:00,0.90167,0.9018,0.90151,0.90169,446
2024.01.05,11:15,0.90163,0.90206,0.90159,0.90171,298
2024.01.05,11:30,0.90166,0.90191,0.90155,0.90169,54
2024.01.05,11:45,0.90241,0.90267,0.90237,0.90245,222
2024.01.05,12:00,0.9023,0.90244,0.90225,0.90243,54
2024.01.05,12:15,0.90225,0.90238,0.90214,0.90216,353
2024.01.05,12:30,0.90221,0.90227,0.90192,0.90221,277
2024.01.05,12:45,0.90196,0.90217,0.90187,0.90207,252
2024.01.05,13:00,0.90201,0.90214,0.90193,0.90204,268
2024.01.05,13:15,0.90236,0.90253,0.9023,0.90248,414
2024.01.05,13:30,0.90253,0.90261,0.90232,0.90261,377
2024.01.05,13:45,0.90277,0.90322,0.90267,0.90278,257
2024.01.05,14:00,0.90339,0.9035,0.90323,0.90343,218
2024.01.05,14:15,0.90319,0.90336,0.90311,0.90326,184
2024.01.05,14:30,0.90322,0.90329,0.90313,0.90324,190
2024.01.05,14:45,0.90345,0.90363,0.90328,0.90351,213
2024.01.05,15:00,0.90334,0.90339,0.90306,0.90329,433
2024.01.05,15:15,0.90342,0.90385,0.90325,0.90357,339
2024.01.05,15:30,0.90367,0.90379,0.90352,0.90354,371
2024.01.05,15:45,0.9035,0.90361,0.90329,0.90344,344
2024.01.05,16:00,0.90301,0.90312,0.90288,0.90295,167
2024.01.05,16:15,0.90288,0.90318,0.90268,0.90278,486
2024.01.05,16:30,0.90318,0.90325,0.90302,0.90311,81
2024.01.05,16:45,0.9037,0.90391,0.9036,0.90372,209
2024.01.05,17:00,0.90303,0.9033,0.90283,0.90295,384
2024.01.05,17:15,0.90324,0.90365,0.90313,0.90319,61
2024.01.05,17:30,0.9027,0.9027,0.90257,0.90262,124
2024.01.05,17:45,0.90244,0.90275,0.90234,0.90252,263
2024.01.05,18:00,0.90243,0.90245,0.90223,0.90236,206
2024.01.05,18:15,0.90241,0.90265,0.90238,0.90249,387
2024.01.05,18:30,0.90245,0.90265,0.90242,0.90251,228
2024.01.05,18:45,0.90258,0.90267,0.90221,0.90257,266
2024.01.05,19:00,0.90272,0.90284,0.90269,0.90272,413
2024.01.05,19:15,0.90282,0.90294,0.90245,0.90279,342
2024.01.05,19:30,0.90275,0.90287,0.90275,0.9028,90
2024.01.05,19:45,0.90253,0.90259,0.90234,0.90258,410
2024.01.05,20:00,0.90292,0.90301,0.90286,0.90296,378
2024.01.05,20:15,0.90306,0.9032,0.90289,0.90311,392
2024.01.05,20:30,0.90269,0.90281,0.90256,0.90262,323
2024.01.05,20:45,0.90265,0.9027,0.9022,0.90257,70
2024.01.05,21:00,0.90233,0.90256,0.90207,0.90234,102
2024.01.05,21:15,0.90205,0.90218,0.90202,0.90206,212
2024.01.05,21:30,0.90136,0.90146,0.901,0.90143,73
2024.01.05,21:45,0.9016,0.90165,0.90154,0.90156,370
2024.01.05,22:00,0.90184,0.90207,0.90182,0.90197,235
2024.01.05,22:15,0.90203,0.90219,0.90194,0.90197,282
2024.01.05,22:30,0.90188,0.90209,0.90186,0.902,293
2024.01.05,22:45,0.90226,0.90261,0.90198,0.90233,184
2024.01.05,23:00,0.90242,0.90255,0.90223,0.90244,266
2024.01.05,23:15,0.90218,0.9023,0.90214,0.9022,275
2024.01.05,23:30,0.90265,0.90266,0.90254,0.90264,139
2024.01.05,23:45,0.90322,0.90345,0.90309,0.90338,327
2024.01.08,00:00,0.90304,0.90313,0.90296,0.90301,75
2024.01.08,00:15,0.90289,0.90302,0.90275,0.90289,400
2024.01.08,00:30,0.90258,0.9027,0.90246,0.90256,265
2024.01.08,00:45,0.90264,0.9029,0.90258,0.90261,331
2024.01.08,01:00,0.90238,0.90271,0.90214,0.9024,110
2024.01.08,01:15,0.90257,0.90273,0.90253,0.9027,351
2024.01.08,01:30,0.90255,0.90256,0.90242,0.90245,477
2024.01.08,01:45,0.90253,0.90268,0.90217,0.90258,119
2024.01.08,02:00,0.90266,0.90278,0.90226,0.90265,236
2024.01.08,02:15,0.90267,0.90272,0.90247,0.90253,68
2024.01.08,02:30,0.9024,0.90254,0.90232,0.90246,174
2024.01.08,02:45,0.90257,0.90262,0.90248,0.90261,57
2024.01.08,03:00,0.90242,0.90257,0.90225,0.90229,130
2024.01.08,03:15,0.90235,0.90266,0.90235,0.90248,186
2024.01.08,03:30,0.90261,0.90269,0.9023,0.90243,304
2024.01.08,03:45,0.9021,0.90219,0.90193,0.90206,481
2024.01.08,04:00,0.90202,0.90215,0.90197,0.90198,190
2024.01.08,04:15,0.90198,0.90223,0.90154,0.90214,372
2024.01.08,04:30,0.90252,0.90269,0.90224,0.9026,323
2024.01.08,04:45,0.90211,0.90241,0.90199,0.90217,242
2024.01.08,05:00,0.90222,0.90241,0.90199,0.90239,484
2024.01.08,05:15,0.90189,0.90202,0.90186,0.90191,248
2024.01.08,05:30,0.90185,0.90212,0.90184,0.90198,448
2024.01.08,05:45,0.90159,0.90163,0.90138,0.90151,161
2024.01.08,06:00,0.90141,0.90153,0.90141,0.90147,244
2024.01.08,06:15,0.90129,0.90158,0.90128,0.9014,482
2024.01.08,06:30,0.90092,0.90096,0.90083,0.90091,303
2024.01.08,06:45,0.90136,0.90174,0.90126,0.90137,375
2024.01.08,07:00,0.90117,0.90133,0.90096,0.90111,228
2024.01.08,07:15,0.90141,0.9017,0.90125,0.90156,446
2024.01.08,07:30,0.90109,0.9012,0.90083,0.90101,460
2024.01.08,07:45,0.90085,0.9009,0.9006,0.90081,71
2024.01.08,08:00,0.9012,0.90148,0.90111,0.90122,336
2024.01.08,08:15,0.90126,0.90152,0.90103,0.90115,263
2024.01.08,08:30,0.90132,0.90155,0.90108,0.90124,454
2024.01.08,08:45,0.90163,0.90172,0.90151,0.90168,130
2024.01.08,09:00,0.90197,0.90212,0.90184,0.90196,456
2024.01.08,09:15,0.90191,0.90192,0.90172,0.90182,294
2024.01.08,09:30,0.90194,0.90219,0.90187,0.90207,232
2024.01.08,09:45,0.90156,0.90164,0.9011,0.90129,401
2024.01.08,10:00,0.9011,0.90135,0.90109,0.90113,437
2024.01.08,10:15,0.90115,0.90174,0.9011,0.9013,217
2024.01.08,10:30,0.9013,0.90143,0.9012,0.90133,62
2024.01.08,10:45,0.90138,0.90154,0.90123,0.90151,51
2024.01.08,11:00,0.90161,0.90179,0.90151,0.90167,489
2024.01.08,11:15,0.90168,0.90169,0.90154,0.90164,162
2024.01.08,11:30,0.90162,0.90166,0.90146,0.90152,439
2024.01.08,11:45,0.90185,0.90198,0.90173,0.90184,108
2024.01.08,12:00,0.90165,0.90169,0.90137,0.90156,428
2024.01.08,12:15,0.90152,0.90164,0.90149,0.90156,231
2024.01.08,12:30,0.90141,0.90151,0.90131,0.90146,297
2024.01.08,12:45,0.90145,0.9015,0.90139,0.90146,218
2024.01.08,13:00,0.9017,0.90185,0.90134,0.90162,253
2024.01.08,13:15,0.90167,0.90178,0.90141,0.90168,51
2024.01.08,13:30,0.90193,0.90216,0.90192,0.90197,344
2024.01.08,13:45,0.90194,0.9022,0.90188,0.90209,416
2024.01.08,14:00,0.90264,0.90287,0.9025,0.90276,332
2024.01.08,14:15,0.90308,0.90331,0.90284,0.90316,149
2024.01.08,14:30,0.90374,0.904,0.90352,0.90386,333
2024.01.08,14:45,0.90348,0.90377,0.90347,0.90354,132
2024.01.08,15:00,0.90351,0.90362,0.90345,0.90355,337
2024.01.08,15:15,0.90372,0.90389,0.90346,0.90372,227
2024.01.08,15:30,0.90378,0.9039,0.90376,0.90385,320
2024.01.08,15:45,0.90386,0.90406,0.9037,0.90374,90
2024.01.08,16:00,0.90396,0.90415,0.9039,0.904,96
2024.01.08,16:15,0.90398,0.90408,0.90395,0.90404,483
2024.01.08,16:30,0.90422,0.90447,0.90414,0.90424,353
2024.01.08,16:45,0.90445,0.9045,0.90424,0.90426,368
2024.01.08,17:00,0.90388,0.90396,0.90366,0.90393,425
2024.01.08,17:15,0.90383,0.90405,0.90369,0.90378,344
2024.01.08,17:30,0.90356,0.90383,0.90352,0.90362,105
2024.01.08,17:45,0.90351,0.90379,0.90346,0.90358,279
2024.01.08,18:00,0.90314,0.90346,0.90306,0.90316,141
2024.01.08,18:15,0.90316,0.90367,0.90309,0.90327,254
2024.01.08,18:30,0.90328,0.90356,0.90322,0.90322,373
2024.01.08,18:45,0.90304,0.90317,0.90291,0.90302,390
2024.01.08,19:00,0.90317,0.90334,0.90315,0.90318,133
2024.01.08,19:15,0.90355,0.90359,0.90311,0.90339,202
2024.01.08,19:30,0.90302,0.90327,0.90295,0.90307,360
2024.01.08,19:45,0.90324,0.90342,0.90315,0.90334,226
2024.01.08,20:00,0.90353,0.90353,0.90319,0.90335,84
2024.01.08,20:15,0.90344,0.90378,0.90339,0.90345,125
2024.01.08,20:30,0.90357,0.90366,0.90317,0.90348,334
2024.01.08,20:45,0.90285,0.90313,0.90273,0.90297,161
2024.01.08,21:00,0.903,0.90329,0.90296,0.90303,187
2024.01.08,21:15,0.90333,0.90361,0.90327,0.90331,60
2024.01.08,21:30,0.90293,0.90319,0.90278,0.9031,224
2024.01.08,21:45,0.90325,0.90344,0.90312,0.90339,498
2024.01.08,22:00,0.90322,0.90349,0.90289,0.90333,142
2024.01.08,22:15,0.90306,0.90309,0.90292,0.90308,462
2024.01.08,22:30,0.90318,0.90319,0.90302,0.90318,331
2024.01.08,22:45,0.90314,0.90319,0.90274,0.90316,290
2024.01.08,23:00,0.90344,0.90363,0.90331,0.90358,78
2024.01.08,23:15,0.90398,0.90427,0.90394,0.90412,370
2024.01.08,23:30,0.90441,0.90443,0.90434,0.90439,167
2024.01.08,23:45,0.90432,0.90454,0.90425,0.9043,478
2024.01.09,00:00,0.90421,0.90421,0.90386,0.90412,195
2024.01.09,00:15,0.90411,0.90412,0.9038,0.90393,341
2024.01.09,00:30,0.90397,0.90418,0.90396,0.904,382
2024.01.09,00:45,0.90392,0.90412,0.9037,0.90386,231
2024.01.09,01:00,0.90405,0.9044,0.90392,0.90417,109
2024.01.09,01:15,0.90442,0.90461,0.90423,0.90432,98
2024.01.09,01:30,0.90472,0.90492,0.90465,0.90467,250
2024.01.09,01:45,0.90505,0.90516,0.90494,0.9051,363
2024.01.09,02:00,0.90528,0.90542,0.90495,0.90519,432
2024.01.09,02:15,0.90527,0.90537,0.90524,0.9053,436
2024.01.09,02:30,0.9057,0.90584,0.90567,0.90579,111
2024.01.09,02:45,0.90577,0.90602,0.90562,0.90584,57
2024.01.09,03:00,0.9055,0.90558,0.90535,0.90552,271
2024.01.09,03:15,0.90553,0.90579,0.90539,0.90565,395
2024.01.09,03:30,0.90581,0.90581,0.9054,0.90563,288
2024.01.09,03:45,0.90599,0.9061,0.90584,0.90586,205
2024.01.09,04:00,0.90538,0.90547,0.90523,0.90542,123
2024.01.09,04:15,0.90571,0.90585,0.9056,0.90577,375
2024.01.09,04:30,0.90595,0.90609,0.90585,0.90599,441
2024.01.09,04:45,0.90608,0.90632,0.90605,0.90606,439
2024.01.09,05:00,0.90569,0.90575,0.90543,0.9057,153
2024.01.09,05:15,0.90552,0.90561,0.90541,0.90557,430
2024.01.09,05:30,0.90577,0.90586,0.9056,0.90575,236
2024.01.09,05:45,0.90567,0.90593,0.90552,0.90576,232
2024.01.09,06:00,0.90587,0.90611,0.90557,0.90595,390
2024.01.09,06:15,0.9055,0.90572,0.90542,0.90545,68
2024.01.09,06:30,0.90593,0.90601,0.90568,0.90589,260
2024.01.09,06:45,0.9058,0.90595,0.90547,0.90568,240
2024.01.09,07:00,0.90585,0.90599,0.90576,0.90586,444
2024.01.09,07:15,0.90574,0.90595,0.90571,0.90579,392
2024.01.09,07:30,0.9061,0.90633,0.9059,0.90617,388
2024.01.09,07:45,0.90637,0.90646,0.90614,0.90634,455
2024.01.09,08:00,0.90688,0.90699,0.90683,0.90691,453
2024.01.09,08:15,0.90686,0.90705,0.90653,0.90682,215
2024.01.09,08:30,0.90655,0.90701,0.90636,0.90653,342
2024.01.09,08:45,0.90665,0.90681,0.9066,0.90662,413
2024.01.09,09:00,0.9065,0.90652,0.90645,0.90646,463
2024.01.09,09:15,0.90652,0.90663,0.90631,0.90643,284
2024.01.09,09:30,0.90655,0.90661,0.90652,0.90656,230
2024.01.09,09:45,0.90663,0.90666,0.90657,0.9066,342
2024.01.09,10:00,0.90667,0.90683,0.90667,0.90671,144
2024.01.09,10:15,0.90659,0.90664,0.90631,0.90643,317
2024.01.09,10:30,0.90653,0.90657,0.90641,0.90651,413
2024.01.09,10:45,0.90648,0.90668,0.90641,0.90642,133
2024.01.09,11:00,0.90641,0.90648,0.90622,0.90635,159
2024.01.09,11:15,0.90601,0.9061,0.90569,0.9059,62
2024.01.09,11:30,0.9058,0.90585,0.90564,0.90577,432
2024.01.09,11:45,0.90564,0.90575,0.90556,0.90571,351
2024.01.09,12:00,0.90561,0.90587,0.90558,0.90583,287
2024.01.09,12:15,0.90586,0.90588,0.90581,0.90586,362
2024.01.09,12:30,0.90559,0.90573,0.90537,0.90555,138
2024.01.09,12:45,0.90604,0.9062,0.90597,0.90607,320
2024.01.09,13:00,0.90649,0.9067,0.9061,0.90665,250
2024.01.09,13:15,0.90574,0.90605,0.90568,0.90583,276
2024.01.09,13:30,0.90574,0.90592,0.90564,0.90588,273
2024.01.09,13:45,0.90582,0.90599,0.90553,0.90595,395
2024.01.09,14:00,0.90588,0.90611,0.90575,0.90596,240
2024.01.09,14:15,0.9056,0.90565,0.90541,0.90555,286
2024.01.09,14:30,0.90578,0.90596,0.90557,0.90593,296
2024.01.09,14:45,0.90563,0.90566,0.9054,0.90559,436
2024.01.09,15:00,0.9055,0.90575,0.90543,0.90564,374
2024.01.09,15:15,0.90578,0.90593,0.90562,0.90572,299
2024.01.09,15:30,0.90641,0.90662,0.90631,0.90652,475
2024.01.09,15:45,0.90667,0.90689,0.90657,0.9067,434
2024.01.09,16:00,0.90651,0.90655,0.90638,0.90651,158
2024.01.09,16:15,0.90655,0.90671,0.90644,0.90663,424
2024.01.09,16:30,0.90588,0.90607,0.9058,0.90599,143
2024.01.09,16:45,0.90654,0.90664,0.90636,0.9066,192
2024.01.09,17:00,0.9066,0.90674,0.90651,0.9066,229
2024.01.09,17:15,0.9068,0.90693,0.9067,0.90686,257
2024.01.09,17:30,0.90671,0.90682,0.90648,0.90677,239
2024.01.09,17:45,0.90701,0.90731,0.90672,0.90708,465
2024.01.09,18:00,0.90739,0.90741,0.90708,0.9073,241
2024.01.09,18:15,0.90707,0.90709,0.90685,0.90694,393
2024.01.09,18:30,0.90708,0.9071,0.90685,0.90696,196
2024.01.09,18:45,0.90679,0.90706,0.90658,0.90693,293
2024.01.09,19:00,0.90668,0.90695,0.90655,0.9068,132
2024.01.09,19:15,0.90651,0.9067,0.90643,0.90644,434
2024.01.09,19:30,0.90653,0.90659,0.90652,0.90659,471
2024.01.09,19:45,0.90668,0.90685,0.90642,0.90643,299
2024.01.09,20:00,0.90651,0.90661,0.90634,0.90646,201
2024.01.09,20:15,0.90661,0.90672,0.90643,0.90652,331
2024.01.09,20:30,0.90672,0.90679,0.90647,0.90666,181
2024.01.09,20:45,0.90697,0.90714,0.9068,0.90692,207
2024.01.09,21:00,0.90696,0.90707,0.90693,0.90698,495
2024.01.09,21:15,0.9067,0.90672,0.90665,0.90671,415
2024.01.09,21:30,0.90634,0.90665,0.9062,0.90635,161
2024.01.09,21:45,0.9061,0.90622,0.90609,0.90619,241
2024.01.09,22:00,0.90613,0.9063,0.90606,0.90617,54
2024.01.09,22:15,0.90597,0.90605,0.90576,0.90601,108
2024.01.09,22:30,0.90642,0.90651,0.90639,0.9064,157
2024.01.09,22:45,0.90593,0.90605,0.90592,0.90597,211
2024.01.09,23:00,0.90585,0.90614,0.90566,0.90574,370
2024.01.09,23:15,0.90586,0.90601,0.90582,0.90589,71
2024.01.09,23:30,0.90531,0.90535,0.90509,0.90526,66
2024.01.09,23:45,0.90494,0.90506,0.90488,0.90503,478
2024.01.10,00:00,0.9049,0.90499,0.90469,0.90487,359
2024.01.10,00:15,0.90507,0.90517,0.90489,0.90502,109
2024.01.10,00:30,0.90511,0.9054,0.90506,0.90507,69
2024.01.10,00:45,0.90527,0.90555,0.90504,0.90536,298
2024.01.10,01:00,0.90527,0.90529,0.90511,0.90525,68
2024.01.10,01:15,0.90553,0.90573,0.90533,0.90544,171
2024.01.10,01:30,0.90555,0.90573,0.90532,0.90567,412
2024.01.10,01:45,0.90565,0.90586,0.90562,0.90578,177
2024.01.10,02:00,0.90563,0.90566,0.90542,0.9056,236
2024.01.10,02:15,0.90548,0.90557,0.9052,0.90549,308
2024.01.10,02:30,0.9055,0.90573,0.90542,0.90548,413
2024.01.10,02:45,0.90554,0.90578,0.90535,0.90568,279
2024.01.10,03:00,0.90622,0.90627,0.90593,0.90617,220
2024.01.10,03:15,0.90626,0.90637,0.90618,0.90624,142
2024.01.10,03:30,0.90618,0.90633,0.90618,0.90628,145
2024.01.10,03:45,0.90642,0.90646,0.90635,0.9064,496
2024.01.10,04:00,0.90681,0.90691,0.90652,0.90671,340
2024.01.10,04:15,0.90668,0.90683,0.90657,0.90675,300
2024.01.10,04:30,0.9067,0.9069,0.90638,0.90665,378
2024.01.10,04:45,0.90677,0.90694,0.90658,0.90669,305
2024.01.10,05:00,0.90674,0.90689,0.90651,0.90671,363
2024.01.10,05:15,0.90701,0.90709,0.9069,0.90699,60
2024.01.10,05:30,0.9067,0.90683,0.90647,0.90662,170
2024.01.10,05:45,0.90646,0.90647,0.9064,0.90641,67
2024.01.10,06:00,0.90653,0.90663,0.9063,0.90647,347
2024.01.10,06:15,0.906,0.90626,0.90599,0.90603,364
2024.01.10,06:30,0.90669,0.90692,0.90661,0.90672,424
2024.01.10,06:45,0.90655,0.90656,0.90635,0.90653,66
2024.01.10,07:00,0.90634,0.9065,0.90627,0.90632,139
2024.01.10,07:15,0.90629,0.90643,0.90613,0.90626,463
2024.01.10,07:30,0.90601,0.90622,0.90588,0.90604,430
2024.01.10,07:45,0.90551,0.90561,0.90522,0.90532,324
2024.01.10,08:00,0.90514,0.90524,0.90504,0.90512,334
2024.01.10,08:15,0.905,0.9051,0.90468,0.90485,321
2024.01.10,08:30,0.90496,0.90509,0.90469,0.90503,83
2024.01.10,08:45,0.90518,0.90535,0.90507,0.90515,485
2024.01.10,09:00,0.90495,0.90501,0.90484,0.90489,165
2024.01.10,09:15,0.90515,0.90527,0.905,0.90519,387
2024.01.10,09:30,0.90523,0.90529,0.9051,0.90523,373
2024.01.10,09:45,0.90513,0.90525,0.90504,0.90522,490
2024.01.10,10:00,0.90584,0.90585,0.90542,0.90567,243
2024.01.10,10:15,0.90586,0.90618,0.90581,0.9059,294
2024.01.10,10:30,0.90544,0.90572,0.90536,0.90564,445
2024.01.10,10:45,0.90582,0.90593,0.9057,0.90579,157
2024.01.10,11:00,0.90575,0.9058,0.90565,0.90575,274
2024.01.10,11:15,0.90612,0.90622,0.906,0.90604,291
2024.01.10,11:30,0.90596,0.90632,0.90593,0.90601,125
2024.01.10,11:45,0.90603,0.9061,0.90596,0.90606,88
2024.01.10,12:00,0.90577,0.90607,0.90558,0.90578,460
2024.01.10,12:15,0.9061,0.90618,0.90588,0.90607,150
2024.01.10,12:30,0.90651,0.9068,0.90639,0.90651,383
2024.01.10,12:45,0.90661,0.90666,0.90658,0.9066,222
2024.01.10,13:00,0.90666,0.90696,0.90657,0.90669,266
2024.01.10,13:15,0.90692,0.90715,0.90673,0.90707,200
2024.01.10,13:30,0.90725,0.90756,0.90707,0.90739,255
2024.01.10,13:45,0.90715,0.90748,0.90705,0.9073,248
2024.01.10,14:00,0.90736,0.90746,0.90735,0.90742,93
2024.01.10,14:15,0.90722,0.90726,0.90693,0.90716,428
2024.01.10,14:30,0.90734,0.9074,0.90716,0.90735,239
2024.01.10,14:45,0.90767,0.90774,0.90766,0.90772,250
2024.01.10,15:00,0.90808,0.90811,0.90776,0.90799,374
2024.01.10,15:15,0.90761,0.9077,0.90752,0.90756,392
2024.01.10,15:30,0.90754,0.90767,0.90753,0.90762,432
2024.01.10,15:45,0.90729,0.90746,0.90697,0.90722,375
2024.01.10,16:00,0.90767,0.90779,0.9074,0.90761,246
2024.01.10,16:15,0.90808,0.90825,0.90792,0.90814,309
2024.01.10,16:30,0.90818,0.90826,0.90801,0.90824,101
2024.01.10,16:45,0.90863,0.90864,0.90846,0.90857,249
2024.01.10,17:00,0.90927,0.90937,0.90914,0.90927,260
2024.01.10,17:15,0.90907,0.90908,0.90904,0.90906,60
2024.01.10,17:30,0.90905,0.90921,0.90889,0.90912,279
2024.01.10,17:45,0.90886,0.90896,0.90885,0.90889,101
2024.01.10,18:00,0.90867,0.90906,0.9086,0.90885,458
2024.01.10,18:15,0.90913,0.90924,0.90904,0.90911,470
2024.01.10,18:30,0.90883,0.90915,0.90869,0.90897,354
2024.01.10,18:45,0.90864,0.90881,0.90835,0.90847,478
2024.01.10,19:00,0.90853,0.9087,0.90852,0.90856,103
2024.01.10,19:15,0.90834,0.90835,0.90819,0.90834,287
2024.01.10,19:30,0.90802,0.90828,0.90764,0.90791,96
2024.01.10,19:45,0.90769,0.90802,0.90736,0.90751,266
2024.01.10,20:00,0.90755,0.90763,0.90714,0.90751,430
2024.01.10,20:15,0.90728,0.90736,0.90725,0.90729,181
2024.01.10,20:30,0.90788,0.90814,0.90785,0.90796,302
2024.01.10,20:45,0.90773,0.90791,0.90743,0.90776,81
2024.01.10,21:00,0.9077,0.90782,0.90755,0.90766,96
2024.01.10,21:15,0.90758,0.90791,0.9075,0.90777,479
2024.01.10,21:30,0.90791,0.90813,0.90753,0.90787,271
2024.01.10,21:45,0.90749,0.90765,0.90732,0.90741,432
2024.01.10,22:00,0.90756,0.90769,0.90751,0.90752,150
2024.01.10,22:15,0.90763,0.9078,0.9074,0.90773,295
2024.01.10,22:30,0.90754,0.9076,0.90718,0.90747,422
2024.01.10,22:45,0.90743,0.90765,0.90737,0.90744,413
2024.01.10,23:00,0.90753,0.90771,0.90732,0.90749,71
2024.01.10,23:15,0.90682,0.90706,0.90681,0.90683,273
2024.01.10,23:30,0.90699,0.90721,0.9068,0.90701,465
2024.01.10,23:45,0.90715,0.90724,0.90699,0.90711,300
2024.01.11,00:00,0.90695,0.90698,0.90675,0.90693,388
2024.01.11,00:15,0.9067,0.90693,0.90645,0.90681,343
2024.01.11,00:30,0.90602,0.90632,0.90582,0.90599,389
2024.01.11,00:45,0.90592,0.90592,0.90588,0.90589,65
2024.01.11,01:00,0.90616,0.90619,0.90608,0.90617,376
2024.01.11,01:15,0.90622,0.90643,0.90615,0.90623,257
2024.01.11,01:30,0.90609,0.90623,0.90585,0.9061,426
2024.01.11,01:45,0.90615,0.9062,0.9059,0.90605,368
2024.01.11,02:00,0.90636,0.90657,0.9061,0.90615,281
2024.01.11,02:15,0.90641,0.90669,0.90633,0.90641,143
2024.01.11,02:30,0.90606,0.90607,0.906,0.90602,387
2024.01.11,02:45,0.90616,0.90645,0.90603,0.90616,163
2024.01.11,03:00,0.90655,0.90682,0.90649,0.90663,75
2024.01.11,03:15,0.90664,0.90665,0.90645,0.90653,100
2024.01.11,03:30,0.90671,0.907,0.90662,0.90678,493
2024.01.11,03:45,0.90711,0.90717,0.90706,0.90713,226
2024.01.11,04:00,0.90698,0.90742,0.90682,0.90711,359
2024.01.11,04:15,0.90715,0.90739,0.90689,0.9073,134
2024.01.11,04:30,0.90768,0.90785,0.90724,0.90763,207
2024.01.11,04:45,0.90759,0.90766,0.90737,0.90749,152
2024.01.11,05:00,0.90806,0.9083,0.90789,0.90799,217
2024.01.11,05:15,0.90794,0.90819,0.90792,0.90793,396
2024.01.11,05:30,0.9081,0.90843,0.908,0.90817,161
2024.01.11,05:45,0.90812,0.90828,0.90801,0.9081,141
2024.01.11,06:00,0.90819,0.90857,0.90791,0.90819,87
2024.01.11,06:15,0.90812,0.90822,0.90802,0.90813,68
2024.01.11,06:30,0.90836,0.90868,0.90807,0.90815,239
2024.01.11,06:45,0.90779,0.90791,0.90763,0.90779,394
2024.01.11,07:00,0.90806,0.90838,0.908,0.90816,231
2024.01.11,07:15,0.9082,0.90833,0.90805,0.90814,285
2024.01.11,07:30,0.908,0.90819,0.90759,0.90789,70
2024.01.11,07:45,0.90841,0.90859,0.90829,0.90831,293
2024.01.11,08:00,0.90824,0.90824,0.90792,0.9081,53
2024.01.11,08:15,0.90847,0.90873,0.90845,0.90855,325
2024.01.11,08:30,0.9086,0.90867,0.90847,0.90865,154
2024.01.11,08:45,0.90874,0.90878,0.90856,0.90868,347
2024.01.11,09:00,0.90868,0.90892,0.90851,0.90875,122
2024.01.11,09:15,0.90853,0.9087,0.9083,0.9085,345
2024.01.11,09:30,0.90808,0.90829,0.90794,0.90801,232
2024.01.11,09:45,0.90811,0.90837,0.90803,0.90824,155
2024.01.11,10:00,0.90802,0.90823,0.90793,0.90798,389
2024.01.11,10:15,0.90776,0.90787,0.90747,0.90771,416
2024.01.11,10:30,0.90784,0.90792,0.90761,0.90778,319
2024.01.11,10:45,0.90737,0.90754,0.9073,0.90731,281
2024.01.11,11:00,0.90721,0.90759,0.90709,0.90722,56
2024.01.11,11:15,0.90733,0.90741,0.90719,0.90726,264
2024.01.11,11:30,0.90714,0.90727,0.90709,0.90711,380
2024.01.11,11:45,0.90682,0.90683,0.90663,0.90677,215
2024.01.11,12:00,0.90677,0.90679,0.90669,0.90672,408
2024.01.11,12:15,0.90692,0.90704,0.9069,0.90695,108
2024.01.11,12:30,0.90674,0.90689,0.90655,0.90686,436
2024.01.11,12:45,0.90681,0.90717,0.90676,0.9069,90
2024.01.11,13:00,0.90704,0.90733,0.90686,0.90718,214
2024.01.11,13:15,0.90786,0.9079,0.90765,0.90784,273
2024.01.11,13:30,0.90764,0.90801,0.90757,0.90765,144
2024.01.11,13:45,0.90775,0.90784,0.90764,0.90768,255
2024.01.11,14:00,0.90754,0.90757,0.90737,0.90751,296
2024.01.11,14:15,0.90726,0.90741,0.90723,0.90728,401
2024.01.11,14:30,0.90726,0.90729,0.90706,0.90727,131
2024.01.11,14:45,0.90754,0.90775,0.90706,0.90773,87
2024.01.11,15:00,0.90769,0.90778,0.90718,0.90757,138
2024.01.11,15:15,0.90715,0.90741,0.90691,0.90712,340
2024.01.11,15:30,0.90689,0.907,0.90686,0.90694,399
2024.01.11,15:45,0.90715,0.90717,0.90707,0.90714,250
2024.01.11,16:00,0.90675,0.90687,0.90668,0.90681,488
2024.01.11,16:15,0.90704,0.90722,0.90698,0.90709,432
2024.01.11,16:30,0.90682,0.90686,0.90649,0.90683,220
2024.01.11,16:45,0.90707,0.90722,0.90688,0.907,237
2024.01.11,17:00,0.90697,0.90713,0.90688,0.90706,278
2024.01.11,17:15,0.90732,0.90744,0.90727,0.90736,231
2024.01.11,17:30,0.90743,0.90744,0.90738,0.90743,345
2024.01.11,17:45,0.90768,0.90786,0.90764,0.90775,419
2024.01.11,18:00,0.90783,0.90792,0.90758,0.90779,228
2024.01.11,18:15,0.90743,0.90745,0.90731,0.90742,365
2024.01.11,18:30,0.90692,0.9071,0.9066,0.90691,147
2024.01.11,18:45,0.90679,0.90693,0.90652,0.90669,256
2024.01.11,19:00,0.90658,0.90665,0.90645,0.90661,477
2024.01.11,19:15,0.90708,0.9071,0.90696,0.90699,103
2024.01.11,19:30,0.90699,0.90705,0.90696,0.907,376
